lilly_id,nct_id,title,phase,lead_sponsor,start_date,doc_type,filename,status,local_path,timestamp
J6P-MC-NFAC,NCT07592572,A Study of the Effects of Itraconazole on LY4395089 in Healthy Participants,Phase 1,Eli Lilly and Company,2026-05,N/A,N/A,no_documents,,2026-06-15T12:14:24.971432
J2S-MC-GZML,NCT07165002,"A Study of the Pharmacokinetics and Safety of LY3537031 in Participants With Normal Liver Function and With Mild, Moderate, or Severe Liver Impairment",Phase 1,Eli Lilly and Company,2025-10-20,N/A,N/A,no_documents,,2026-06-15T12:14:24.971566
I7S-MC-HBEO,NCT06538116,A Study of Mevidalen (LY3154207) in Participants With Alzheimer's Disease,Phase 2,Eli Lilly and Company,2024-08-26,N/A,N/A,no_documents,,2026-06-15T12:14:24.971633
J2G-MC-JZJV,NCT04782076,A Drug Drug Interaction (DDI) Study of Selpercatinib and Dabigatran in Healthy Participants,Phase 1,"Loxo Oncology, Inc.",2021-03-05,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2G-MC-JZJV_05MAR2021/Prot_Prot_000.pdf,2026-06-15T12:14:26.393647
J2G-MC-JZJV,NCT04782076,A Drug Drug Interaction (DDI) Study of Selpercatinib and Dabigatran in Healthy Participants,Phase 1,"Loxo Oncology, Inc.",2021-03-05,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2G-MC-JZJV_05MAR2021/SAP_SAP_001.pdf,2026-06-15T12:14:27.861405
I8F-MC-GPIF,NCT05412004,Obstructive Sleep Apnea Master Protocol GPIF: A Study of Tirzepatide (LY3298176) in Participants With Obstructive Sleep Apnea,Phase 3,Eli Lilly and Company,2022-06-21,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIF_21JUN2022/Prot_Prot_000.pdf,2026-06-15T12:14:28.857101
I8F-MC-GPIF,NCT05412004,Obstructive Sleep Apnea Master Protocol GPIF: A Study of Tirzepatide (LY3298176) in Participants With Obstructive Sleep Apnea,Phase 3,Eli Lilly and Company,2022-06-21,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8F-MC-GPIF_21JUN2022/SAP_SAP_001.pdf,2026-06-15T12:14:29.965705
I1F-MC-RHDE,NCT06864026,A Study to Investigate Effectiveness of Tirzepatide Following Initiation of Ixekizumab in Participants With Active Psoriatic Arthritis and Overweight or Obesity in Clinical Practice (TOGETHER AMPLIFY-PsA),Phase 4,Eli Lilly and Company,2025-03-06,N/A,N/A,no_documents,,2026-06-15T12:14:29.966246
24-138,NCT06678269,A Study of Abemaciclib and Radiation Therapy in People With Metastatic Breast Cancer,Phase 1,Memorial Sloan Kettering Cancer Center,2024-11-15,N/A,N/A,no_documents,,2026-06-15T12:14:29.966405
J3M-OX-JZQD,NCT05860933,A Study of the Effects of Itraconazole or Carbamazepine on LY3537982 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-05-08,N/A,N/A,no_documents,,2026-06-15T12:14:29.966509
I8F-MC-GPIG,NCT05536804,A Study of Tirzepatide (LY3298176) in Participants With Overweight or Obesity and Chronic Kidney Disease With or Without Type 2 Diabetes,Phase 2,Eli Lilly and Company,2023-02-08,N/A,N/A,no_documents,,2026-06-15T12:14:29.966601
I3Y-MC-JPCW,NCT04752332,A Study of Abemaciclib (LY2835219) Plus Hormone Therapy in Participants With Early Breast Cancer,Phase 3,Eli Lilly and Company,2021-05-10,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I3Y-MC-JPCW_10MAY2021/Prot_Prot_000.pdf,2026-06-15T12:14:31.297083
I3Y-MC-JPCW,NCT04752332,A Study of Abemaciclib (LY2835219) Plus Hormone Therapy in Participants With Early Breast Cancer,Phase 3,Eli Lilly and Company,2021-05-10,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I3Y-MC-JPCW_10MAY2021/SAP_SAP_001.pdf,2026-06-15T12:14:32.693371
I7S-MC-HBEM,NCT04258826,A Study to Evaluate LY3154207 on the Brain of Healthy Participants,Phase 1,Eli Lilly and Company,2021-01-15,N/A,N/A,no_documents,,2026-06-15T12:14:32.694202
I8F-MC-GPIT,NCT06037252,A Study of Investigational Tirzepatide (LY3298176) Doses in Participants With Type 2 Diabetes and Obesity,Phase 2,Eli Lilly and Company,2023-09-21,N/A,N/A,no_documents,,2026-06-15T12:14:32.694457
J4K-MC-LALA,NCT06007638,A Single and Multiple Ascending Dose Study of LY3876602 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-08-23,N/A,N/A,no_documents,,2026-06-15T12:14:32.694878
J6H-MC-KXAA,NCT07005284,A Study of LY3981314 in Healthy Participants,Phase 1,Eli Lilly and Company,2025-06-09,N/A,N/A,no_documents,,2026-06-15T12:14:32.695138
I1F-MC-RHDB,NCT06588296,Ixekizumab Concomitantly Administered With Tirzepatide in Adults With Psoriatic Arthritis and Obesity or Overweight,Phase 3,Eli Lilly and Company,2024-09-24,N/A,N/A,no_documents,,2026-06-15T12:14:32.695314
22-018,NCT05668962,Restor. I-131 Upt. + Selpercatinib in RET F-P RAI-R TC,Phase 2,Massachusetts General Hospital,2023-03-01,N/A,N/A,no_documents,,2026-06-15T12:14:32.695564
I5T-MC-AACS,NCT06566170,A Real-World Comparative Study of Donanemab (LY3002813) Plus Usual Care Versus Usual Care Alone in US Participants With Early Symptomatic Alzheimer's Disease,N/A (Observational),Eli Lilly and Company,2024-10-07,N/A,N/A,no_documents,,2026-06-15T12:14:32.695768
H9X-JE-GBGQ,NCT04809220,A Study of Two Doses of Dulaglutide (LY2189265) in Japanese Patients With Type 2 Diabetes,Phase 3,Eli Lilly and Company,2021-04-13,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/H9X-JE-GBGQ_13APR2021/Prot_Prot_000.pdf,2026-06-15T12:14:34.014686
H9X-JE-GBGQ,NCT04809220,A Study of Two Doses of Dulaglutide (LY2189265) in Japanese Patients With Type 2 Diabetes,Phase 3,Eli Lilly and Company,2021-04-13,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/H9X-JE-GBGQ_13APR2021/SAP_SAP_001.pdf,2026-06-15T12:14:35.334463
J4T-MC-OLAA,NCT06297590,A First-In-Human Study of LY3954068 in Participants With Early Symptomatic Alzheimer's Disease,Phase 1,Eli Lilly and Company,2024-08-15,N/A,N/A,no_documents,,2026-06-15T12:14:35.334940
Pro00116493_1,NCT06906640,Implementation pRogram to Improve Screening and Management for CKD in Diabetes (IRIS-CKD) (Program 2),N/A,Duke University,2025-10-28,N/A,N/A,no_documents,,2026-06-15T12:14:35.335086
J5D-MC-FPAD,NCT07533019,A Study of LY4005130 in Adult Participants With Non-Segmental Vitiligo,Phase 2,Eli Lilly and Company,2026-04-14,N/A,N/A,no_documents,,2026-06-15T12:14:35.335221
J2A-MC-GZPB,NCT05882032,A Study of LY3502970 in Participants With Impaired and Normal Liver Function,Phase 1,Eli Lilly and Company,2023-06-13,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPB_13JUN2023/Prot_Prot_000.pdf,2026-06-15T12:14:36.658574
J2A-MC-GZPB,NCT05882032,A Study of LY3502970 in Participants With Impaired and Normal Liver Function,Phase 1,Eli Lilly and Company,2023-06-13,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPB_13JUN2023/SAP_SAP_001.pdf,2026-06-15T12:14:37.607997
NCI-2024-07664,NCT06630325,"A Precision Medicine Approach (SMMART-ACT) for the Treatment of Patients With Advanced Sarcoma, Prostate, Breast, Ovarian or Pancreatic Cancer",Phase 2,OHSU Knight Cancer Institute,2025-06-24,Prot_SAP,Prot_SAP_000.pdf,downloaded,lilly_trial_docs/NCI-2024-07664_24JUN2025/Prot_SAP_Prot_SAP_000.pdf,2026-06-15T12:14:38.859637
25-149,NCT07231952,"A Study of Pirtobrutinib, Venetoclax, and Rituximab in People With Waldenström's Macroglobulinemia (WM)/Lymphoplasmacytic Lymphoma (LPL)",Phase 2,Memorial Sloan Kettering Cancer Center,2025-11-11,N/A,N/A,no_documents,,2026-06-15T12:14:38.860064
J2T-MC-KGCD,NCT06921759,A Study to Investigate the Efficacy and Safety of Lebrikizumab in Participants With Moderate-to-Severe Atopic Hand and Foot Dermatitis,Phase 3,Eli Lilly and Company,2025-04-21,N/A,N/A,no_documents,,2026-06-15T12:14:38.860306
J2A-MC-GZGF,NCT04680767,A Study of LY3502970 in Healthy Male Participants,Phase 1,Eli Lilly and Company,2021-03-29,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGF_29MAR2021/Prot_Prot_000.pdf,2026-06-15T12:14:40.315425
J2A-MC-GZGF,NCT04680767,A Study of LY3502970 in Healthy Male Participants,Phase 1,Eli Lilly and Company,2021-03-29,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZGF_29MAR2021/SAP_SAP_001.pdf,2026-06-15T12:14:41.726514
J4F-MC-CYAA,NCT05727072,A Study of LY3848575 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-02-10,N/A,N/A,no_documents,,2026-06-15T12:14:41.727019
I8R-MC-IGBO,NCT04992312,A Study of Nasal Glucagon (LY900018) in Pediatric Participants With Type 1 Diabetes,Phase 1,Eli Lilly and Company,2022-03-24,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8R-MC-IGBO_24MAR2022/Prot_Prot_000.pdf,2026-06-15T12:14:42.994874
I8R-MC-IGBO,NCT04992312,A Study of Nasal Glucagon (LY900018) in Pediatric Participants With Type 1 Diabetes,Phase 1,Eli Lilly and Company,2022-03-24,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8R-MC-IGBO_24MAR2022/SAP_SAP_001.pdf,2026-06-15T12:14:44.324852
J4C-OX-JZUA,NCT05307705,A Study of LOXO-783 in Patients With Breast Cancer/Other Solid Tumors,Phase 1,Eli Lilly and Company,2022-05-11,N/A,N/A,no_documents,,2026-06-15T12:14:44.325199
J2T-MC-KGBG,NCT04840901,A Study of Lebrikizumab (LY3650150) Administered by Two Different Devices in Healthy Participants,Phase 1,Eli Lilly and Company,2021-06-02,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2T-MC-KGBG_02JUN2021/Prot_Prot_000.pdf,2026-06-15T12:14:45.976828
J2T-MC-KGBG,NCT04840901,A Study of Lebrikizumab (LY3650150) Administered by Two Different Devices in Healthy Participants,Phase 1,Eli Lilly and Company,2021-06-02,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2T-MC-KGBG_02JUN2021/SAP_SAP_001.pdf,2026-06-15T12:14:46.980506
J1P-MC-KFAL,NCT04998487,A Single-Dose Study of LY3471851 in Healthy Participants,Phase 1,Nektar Therapeutics,2021-08-16,N/A,N/A,no_documents,,2026-06-15T12:14:46.981359
J6B-MC-YKAA,NCT06945406,A Study of LY4057996 in Healthy Participants and Participants With Type 1 and Type 2 Diabetes,Phase 1,Eli Lilly and Company,2025-05-16,N/A,N/A,no_documents,,2026-06-15T12:14:46.981594
J2T-JE-KGAL,NCT04760314,A Study of Lebrikizumab (LY3650150) in Combination With Topical Corticosteroids in Japanese Participants With Moderate-to-Severe Atopic Dermatitis,Phase 3,Eli Lilly and Company,2021-03-10,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2T-JE-KGAL_10MAR2021/Prot_Prot_000.pdf,2026-06-15T12:14:48.346542
J2T-JE-KGAL,NCT04760314,A Study of Lebrikizumab (LY3650150) in Combination With Topical Corticosteroids in Japanese Participants With Moderate-to-Severe Atopic Dermatitis,Phase 3,Eli Lilly and Company,2021-03-10,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2T-JE-KGAL_10MAR2021/SAP_SAP_001.pdf,2026-06-15T12:14:49.764155
I6T-MC-AMBI,NCT04469062,A Study of Mirikizumab (LY3074828) in Participants With Ulcerative Colitis,Phase 3,Eli Lilly and Company,2021-04-20,N/A,N/A,no_documents,,2026-06-15T12:14:49.764559
J2S-MC-GZMH,NCT07412756,A Study of Brenipatide in Adult Participants With Major Depressive Disorder,Phase 3,Eli Lilly and Company,2026-02-09,N/A,N/A,no_documents,,2026-06-15T12:14:49.764747
J2A-GH-GZGX,NCT06023095,A Study of LY3502970 in Chinese Participants With Obesity or Are Overweight With Weight-related Comorbidities,Phase 1,Eli Lilly and Company,2023-09-21,N/A,N/A,no_documents,,2026-06-15T12:14:49.764931
J2D-JE-CVAD,NCT05580250,A Study of LY3526318 in Healthy Male Japanese Participants,Phase 1,Eli Lilly and Company,2022-11-22,N/A,N/A,no_documents,,2026-06-15T12:14:49.765047
J6K-OX-JSFA,NCT07213791,A Study of LY4337713 in Participants With FAP-Positive Solid Tumors,Phase 1,Eli Lilly and Company,2025-10-22,N/A,N/A,no_documents,,2026-06-15T12:14:49.765161
J3R-MC-YDAO,NCT07369011,A Study of Eloralintide (LY3841136) in Participants With Obstructive Sleep Apnea and Obesity or Overweight,Phase 3,Eli Lilly and Company,2026-02-10,N/A,N/A,no_documents,,2026-06-15T12:14:49.765255
J6N-MC-JUCA,NCT07101328,A Study of LY4152199 in Participants With Previously Treated B-cell Malignancies (BAF_FRontier-1 ),Phase 1,Eli Lilly and Company,2026-06,N/A,N/A,no_documents,,2026-06-15T12:14:49.765409
J2A-MC-GZPC,NCT05936138,"A Phase 1, Parallel, Single-Dose, Open-Label, Single-Period Study of LY3502970 in Participants With Normal Renal Function and Participants With Renal Impairment.",Phase 1,Eli Lilly and Company,2023-07-13,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPC_13JUL2023/Prot_Prot_000.pdf,2026-06-15T12:14:51.222331
J2A-MC-GZPC,NCT05936138,"A Phase 1, Parallel, Single-Dose, Open-Label, Single-Period Study of LY3502970 in Participants With Normal Renal Function and Participants With Renal Impairment.",Phase 1,Eli Lilly and Company,2023-07-13,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2A-MC-GZPC_13JUL2023/SAP_SAP_001.pdf,2026-06-15T12:14:53.291968
H0P-MC-BP07,NCT07641504,A Chronic Pain Master Protocol (CPMP): A Study of LY4065967 in Participants With Chronic Low Back Pain,Phase 2,Eli Lilly and Company,2026-07,N/A,N/A,no_documents,,2026-06-15T12:14:53.293028
J2N-OX-JZNN,NCT04666038,Study of LOXO-305 (Pirtobrutinib) Versus Investigator's Choice (Idelalisib Plus Rituximab or Bendamustine Plus Rituximab) in Patients With Previously Treated Chronic Lymphocytic Leukemia (CLL)/Small Lymphocytic Lymphoma (SLL),Phase 3,"Loxo Oncology, Inc.",2021-03-09,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNN_09MAR2021/Prot_Prot_000.pdf,2026-06-15T12:14:54.738027
J2N-OX-JZNN,NCT04666038,Study of LOXO-305 (Pirtobrutinib) Versus Investigator's Choice (Idelalisib Plus Rituximab or Bendamustine Plus Rituximab) in Patients With Previously Treated Chronic Lymphocytic Leukemia (CLL)/Small Lymphocytic Lymphoma (SLL),Phase 3,"Loxo Oncology, Inc.",2021-03-09,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNN_09MAR2021/SAP_SAP_001.pdf,2026-06-15T12:14:55.767134
J6M-MC-JSGF,NCT07519525,A Study of [14C]-LY4064809 in Healthy Participants,Phase 1,Eli Lilly and Company,2026-03-27,N/A,N/A,no_documents,,2026-06-15T12:14:55.767623
J2S-MC-GZMU,NCT07476118,A Study of Brenipatide (LY3537031) in Healthy Participants With Overweight or Obesity,Phase 1,Eli Lilly and Company,2026-03-18,N/A,N/A,no_documents,,2026-06-15T12:14:55.767751
IRB00474917,NCT06847399,Efficacy and Safety of Tirzepatide Versus Placebo or Lisdexamfetamine Dimesylate for Binge-Eating Disorder,Phase 2,Johns Hopkins University,2025-09-17,N/A,N/A,no_documents,,2026-06-15T12:14:55.767916
J2N-OX-JZNG,NCT06190678,Study of Pirtobrutinib (LOXO-305) in Participants With Impaired Kidney Function and Healthy Participants,Phase 1,Eli Lilly and Company,2021-02-01,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNG_01FEB2021/Prot_Prot_000.pdf,2026-06-15T12:14:57.357704
J2N-OX-JZNG,NCT06190678,Study of Pirtobrutinib (LOXO-305) in Participants With Impaired Kidney Function and Healthy Participants,Phase 1,Eli Lilly and Company,2021-02-01,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2N-OX-JZNG_01FEB2021/SAP_SAP_001.pdf,2026-06-15T12:14:58.781124
J4C-OX-JZUC,NCT06028425,A Study to Evaluate the Effect of Food on LOXO-783 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-09-01,N/A,N/A,no_documents,,2026-06-15T12:14:58.781958
J2S-MC-GZMD,NCT06606106,"A Study of LY3537031 in Overweight, Obese, and Healthy Participants",Phase 1,Eli Lilly and Company,2024-09-05,N/A,N/A,no_documents,,2026-06-15T12:14:58.782219
J3R-MC-YDAA,NCT05295940,A Study of LY3841136 in Healthy and Overweight Participants,Phase 1,Eli Lilly and Company,2022-03-30,N/A,N/A,no_documents,,2026-06-15T12:14:58.782552
J2A-JE-GZGB,NCT05086445,A Study of LY3502970 in Japanese Participants With Type 2 Diabetes Mellitus,Phase 1,Eli Lilly and Company,2021-11-12,N/A,N/A,no_documents,,2026-06-15T12:14:58.782766
J2S-MC-GZMG,NCT07420283,A Study of Brenipatide in Participants With Opioid Use Disorder,Phase 2,Eli Lilly and Company,2026-02-13,N/A,N/A,no_documents,,2026-06-15T12:14:58.783188
J2A-MC-GZL2,NCT06952530,A Master Protocol Study of Orforglipron (LY3502970) in Participants With Hypertension and Obesity or Overweight (ATTAIN-Hypertension) GZL2,Phase 3,Eli Lilly and Company,2025-04-30,N/A,N/A,no_documents,,2026-06-15T12:14:58.783565
J6M-MC-JSGE,NCT07247357,A Study of LY4064809 in Healthy Adult Chinese Participants,Phase 1,Eli Lilly and Company,2025-10-24,N/A,N/A,no_documents,,2026-06-15T12:14:58.783801
NCI-2024-00054,NCT06252675,Glofitamab With Pirtobrutinib for Relapsed or Refractory Mantle Cell Lymphoma,Phase 2,"University of California, San Francisco",2024-06-11,N/A,N/A,no_documents,,2026-06-15T12:14:58.783944
J2J-MC-JZLG,NCT05440344,A Study of Imlunestrant (LY3484356) in Female Participants With Impaired Liver Function,Phase 1,Eli Lilly and Company,2022-07-05,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2J-MC-JZLG_05JUL2022/Prot_Prot_000.pdf,2026-06-15T12:15:00.251146
J2J-MC-JZLG,NCT05440344,A Study of Imlunestrant (LY3484356) in Female Participants With Impaired Liver Function,Phase 1,Eli Lilly and Company,2022-07-05,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J2J-MC-JZLG_05JUL2022/SAP_SAP_001.pdf,2026-06-15T12:15:01.294115
J1G-MC-LAKC,NCT05463731,A Study of Remternetug (LY3372993) in Participants With Alzheimer's Disease (TRAILRUNNER-ALZ 1),Phase 3,Eli Lilly and Company,2022-08-01,N/A,N/A,no_documents,,2026-06-15T12:15:01.294902
DIAN-TU-002 (REM),NCT06647498,A Study of a Potential Disease Modifying Treatment in Individuals at Risk for or With a Type of Early Onset AD Caused by a Genetic Mutation,Phase 2/Phase 3,Washington University School of Medicine,2024-11-22,N/A,N/A,no_documents,,2026-06-15T12:15:01.295191
J1I-MC-GZBN,NCT05931367,A Study of Retatrutide (LY3437943) Once Weekly in Participants Who Have Obesity or Overweight and Osteoarthritis of the Knee,Phase 3,Eli Lilly and Company,2023-08-01,N/A,N/A,no_documents,,2026-06-15T12:15:01.295431
J3L-MC-EZEE,NCT05932446,A Study to Compare Two Formulations of LY3819469 in Healthy Participants,Phase 1,Eli Lilly and Company,2023-06-30,N/A,N/A,no_documents,,2026-06-15T12:15:01.295697
J6L-MC-YIAA,NCT07225556,A Study of LY4167586 in Participants With Obesity or Overweight Who Are Otherwise Healthy,Phase 1,Eli Lilly and Company,2025-11-18,N/A,N/A,no_documents,,2026-06-15T12:15:01.295897
J4P-MC-IYAB,NCT06280703,A Study of LY3938577 in Healthy Participants and Participants With Type 1 Diabetes Mellitus (T1DM),Phase 1,Eli Lilly and Company,2024-05-15,N/A,N/A,no_documents,,2026-06-15T12:15:01.296096
J1P-MC-KFAH,NCT04677179,A Study of LY3471851 in Adult Participants With Moderately to Severely Active Ulcerative Colitis (UC),Phase 2,Nektar Therapeutics,2021-03-22,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J1P-MC-KFAH_22MAR2021/Prot_Prot_000.pdf,2026-06-15T12:15:03.098369
J1P-MC-KFAH,NCT04677179,A Study of LY3471851 in Adult Participants With Moderately to Severely Active Ulcerative Colitis (UC),Phase 2,Nektar Therapeutics,2021-03-22,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J1P-MC-KFAH_22MAR2021/SAP_SAP_001.pdf,2026-06-15T12:15:04.478358
J2P-MC-LXBC,NCT06052462,A Study of Carbon-14-Labelled [14C] LY3556050 in Healthy Male Participants,Phase 1,Eli Lilly and Company,2023-09-20,N/A,N/A,no_documents,,2026-06-15T12:15:04.478642
AK-antiVEGF-101,NCT06517888,Anti-VEGF Gene Therapy Trial for Vestibular Schwannoma,Phase 1/Phase 2,"Akouos, Inc.",2025-01-17,N/A,N/A,no_documents,,2026-06-15T12:15:04.478797
J3H-MC-GZNB,NCT05327595,A Study of LY3549492 in Participants With Type 2 Diabetes Mellitus (T2DM),Phase 1,Eli Lilly and Company,2022-05-09,N/A,N/A,no_documents,,2026-06-15T12:15:04.478910
J4Z-MC-GIDG,NCT06890611,A Study of Bimagrumab Alone (LY3985863) and Bimagrumab With Tirzepatide (LY900042) in Healthy Participants,Phase 1,Eli Lilly and Company,2025-03-25,N/A,N/A,no_documents,,2026-06-15T12:15:04.479061
L0U-MC-OLMP,NCT07571200,A Master Protocol (OLMP): A Study of LY4256984 in Participants With Amyotrophic Lateral Sclerosis (ALS),Phase 1,Eli Lilly and Company,2026-05,N/A,N/A,no_documents,,2026-06-15T12:15:04.479197
J1I-MC-GZBX,NCT06003465,A Research Study Looking at Similarity Between LY3437943 Versions for Different Injection Devices,Phase 1,Eli Lilly and Company,2023-08-29,N/A,N/A,no_documents,,2026-06-15T12:15:04.479396
J2A-MC-GZPT,NCT07153471,A Study of Orforglipron (LY3502970) in Participants With Obesity or Overweight and Osteoarthritis (OA) of the Knee,Phase 3,Eli Lilly and Company,2025-09-15,N/A,N/A,no_documents,,2026-06-15T12:15:04.479531
I8F-MC-GPJE,NCT07299084,A Study to Evaluate the Effect of Fasting Duration and Tirzepatide Withholding on the Amount of Food and Fluid in the Stomach in Participants With Type 2 Diabetes Mellitus and Participants With Overweight or Obesity Without Type 2 Diabetes Mellitus,Phase 1,Eli Lilly and Company,2026-01-14,N/A,N/A,no_documents,,2026-06-15T12:15:04.479644
I8H-MC-BDCY,NCT05463744,A Study of Insulin Efsitora Alfa (LY3209590) Compared With Insulin Degludec in Participants With Type 1 Diabetes Treated With Multiple Daily Injection Therapy,Phase 3,Eli Lilly and Company,2022-08-12,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCY_12AUG2022/Prot_Prot_000.pdf,2026-06-15T12:15:05.884383
I8H-MC-BDCY,NCT05463744,A Study of Insulin Efsitora Alfa (LY3209590) Compared With Insulin Degludec in Participants With Type 1 Diabetes Treated With Multiple Daily Injection Therapy,Phase 3,Eli Lilly and Company,2022-08-12,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/I8H-MC-BDCY_12AUG2022/SAP_SAP_001.pdf,2026-06-15T12:15:06.893426
J2T-MC-KGBY,NCT06444165,Lebrikizumab Pen Ease of Use in Participants With Atopic Dermatitis,Phase 3,Eli Lilly and Company,2024-06-04,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J2T-MC-KGBY_04JUN2024/Prot_Prot_000.pdf,2026-06-15T12:15:07.928903
J2T-MC-KGBY,NCT06444165,Lebrikizumab Pen Ease of Use in Participants With Atopic Dermatitis,Phase 3,Eli Lilly and Company,2024-06-04,SAP,SAP_002.pdf,downloaded,lilly_trial_docs/J2T-MC-KGBY_04JUN2024/SAP_SAP_002.pdf,2026-06-15T12:15:08.940952
J1R-MC-GZFB,NCT05377333,A Study of LY3457263 Alone and in Combination With Dulaglutide (LY2189265) in Participants With Type 2 Diabetes,Phase 1,Eli Lilly and Company,2022-06-02,N/A,N/A,no_documents,,2026-06-15T12:15:08.941541
J4H-MC-FVAA,NCT06176768,A Study of LY3972406 in Adult Participants With Moderate-to-Severe Plaque Psoriasis,Phase 2,Eli Lilly and Company,2023-12-06,Prot,Prot_000.pdf,downloaded,lilly_trial_docs/J4H-MC-FVAA_06DEC2023/Prot_Prot_000.pdf,2026-06-15T12:15:11.149550
J4H-MC-FVAA,NCT06176768,A Study of LY3972406 in Adult Participants With Moderate-to-Severe Plaque Psoriasis,Phase 2,Eli Lilly and Company,2023-12-06,SAP,SAP_001.pdf,downloaded,lilly_trial_docs/J4H-MC-FVAA_06DEC2023/SAP_SAP_001.pdf,2026-06-15T12:15:12.658341
J4F-MC-CYAB,NCT06568042,Effects of LY3848575 Versus Placebo in Participants With Painful Distal Sensory Polyneuropathy,Phase 2,Eli Lilly and Company,2024-08-22,N/A,N/A,no_documents,,2026-06-15T12:15:12.658577
J2A-MC-GZP1,NCT06972459,A Study of Orforglipron (LY3502970) in Participants With Obesity or Overweight and at Least One Weight-Related Comorbidity,Phase 3,Eli Lilly and Company,2025-05-15,N/A,N/A,no_documents,,2026-06-15T12:15:12.658686
NCI-2025-02708,NCT06948786,"Pirtobrutinib and Mosunetuzumab for the Treatment of Relapsed/Refractory Grades 1-3A Follicular Lymphoma, PROMOTE-FL Trial",Phase 2,University of Washington,2025-11-17,N/A,N/A,no_documents,,2026-06-15T12:15:12.658798
J5C-MC-FOAE,NCT06627088,A Study of LY4100511 (DC-853) Mass Balance and Absolute Bioavailability of LY4100511 in Healthy Male Participants,Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2024-08-23,N/A,N/A,no_documents,,2026-06-15T12:15:12.658875
J2N-OX-JZNP,NCT05023980,A Study of Pirtobrutinib (LOXO-305) Versus Bendamustine Plus Rituximab (BR) in Untreated Patients With Chronic Lymphocytic Leukemia (CLL)/Small Lymphocytic Lymphoma (SLL),Phase 3,"Loxo Oncology, Inc.",2021-09-23,N/A,N/A,no_documents,,2026-06-15T12:15:12.658961
J3R-MC-YDAJ,NCT07426380,A Study of Eloralintide (LY3841136) in Participants With Renal Impairment and in Participants With Normal Renal Function,Phase 1,Eli Lilly and Company,2026-02-24,N/A,N/A,no_documents,,2026-06-15T12:15:12.659037
J4G-MC-JZVD,NCT07218380,A Study of Vepugratinib (LY3866288) in Participants With Cancer in the Urinary Tract,Phase 3,Eli Lilly and Company,2025-12-12,N/A,N/A,no_documents,,2026-06-15T12:15:12.659099
2021-14,NCT05940493,Abemaciclib in Newly Diagnosed Meningioma Patients,Phase 2,Nader Sanai,2025-03-24,N/A,N/A,no_documents,,2026-06-15T12:15:12.659193
I7P-MC-DSAG,NCT06598943,A Study of Eltrekibart and Mirikizumab in Adult Patients With Moderately to Severely Active Ulcerative Colitis,Phase 2,Eli Lilly and Company,2024-10-10,N/A,N/A,no_documents,,2026-06-15T12:15:12.659255
DCE806103,NCT05994807,"A Drug-Drug Interaction Study to Assess the Pharmacokinetics of DC-806 When Orally Administered Alone, When Coadministered With Itraconazole, and When Coadministered With Carbamazepine in Healthy Adult Participants",Phase 1,"DICE Therapeutics, Inc., a wholly owned subsidiary of Eli Lilly and Company",2023-08-08,N/A,N/A,no_documents,,2026-06-15T12:15:12.659331
